,"GB","AEE","Abergele","Abergele","CWY","123-----","RL","0701",,"5317N 00335W",
,"GB","AGG","Abergwyngregyn","Abergwyngregyn","GWN","--3-----","RL","2001",,"5323N 00401W",
,"GB","AED","Aberlady","Aberlady","ELN","--3-----","RL","0901",,"5601N 00251W",
,"GB","ABL","Aberlour","Aberlour","MRY","-23-----","RL","0701",,"5728N 00313W",""
,"GB","ABM","Abermule","Abermule","POW","--3-----","RL","0407",,"5232N 00314W",
,"GB","ATE","Abernyte","Abernyte","PKN","--3-----","RL","1401",,"5628N 00312W",""
,"GB","ABP","Aberporth","Aberporth","CGN","--3-----","RQ","0907",,"5208N 00433W",
,"GB","ABT","Abertillery","Abertillery","BGW","-23-----","AF","1401",,"5144N 00307W",""
,"GB","AYW","Aberystwyth","Aberystwyth","CGN","123-----","AA","0701",,"5225N 00405W",""
,"GB","AGN","Abingdon","Abingdon","OXF","--34----","AF","9511","ABB",,
,"GB","ABN","Abington","Abington","NTH","--3-----","AF","9704",,,
,"GB","ABY","Aboyne","Aboyne","ABD","--3-----","AF","1401",,"5705N 00250W",""
,"GB","ARZ","Abram","Abram","WGN","-----6--","RL","1501",,"5331N 00235W",""
,"GB","ABG","Abridge","Abridge","ESS","--3-----","AF","9811",,,
,"GB","ACR","Accrington","Accrington","LAN","--3-----","AF","9511",,,
,"GB","ACA","Acharacle","Acharacle","HLD","1-3-----","RQ","0907",,"5444N 00547W",
,"GB","ACI","A'Chill","A'Chill","HLD","--3-----","RQ","0907",,"5703N 00630W",
,"GB","ACE","Achiltibuie","Achiltibuie","HLD","1-------","RL","0901",,"5802N 00522W",
,"GB","AHN","Achnacroish","Achnacroish","AGB","1-3-----","AA","0701",,"5630N 00529W",
,"GB","AKA","Acklam","Acklam","NYK","--3-----","RQ","0907",,"5402N 00048W",
,"GB","ACK","Ackworth","Ackworth","WKF","--3-----","AF","1401",,"5339N 00120W",""
,"GB","AMT","Ackworth Moor Top","Ackworth Moor Top","WKF","--3-----","RL","1401",,"5338N 12047W",""
,"GB","ACL","Acle","Acle","NFK","-23-----","RL","0307",,"5238N 00133E",
,"GB","ACG","Acocks Green/Birmingham","Acocks Green/Birmingham","BIR","--3-----","RL","1401",,"5227N 00149W",""
,"GB","ACN","Acton","Acton","SHR","--3-----","AF","1401",,,""
,"GB","ACT","Acton Grange","Acton Grange","CHE","0-------","AF","1307",,,""
,"GB","ATL","Acton Turville","Acton Turville","GLS","--3--6--","RQ","0607",,"5131N 00216W",
,"GB","ATO","Acton, Sudbury","Acton, Sudbury","SFK","--3-----","RL","0501",,"5204N 00045E",
,"GB","ADA","Adbaston","Adbaston","STS","--3-----","RL","0201",,"5250N 00221W",
,"GB","ADY","Adderbury","Adderbury","OXF","--3-----","AF","9511",,,
,"GB","ADW","Addiewell","Addiewell","WLN","--3-----","RL","1401",,"5550N 00337W",""
,"GB","ADD","Addingham","Addingham","BRD","--3-----","AF","1401",,"5356N 00153W",""
,"GB","ADI","Addington","Addington","KEN","--3-----","AF","9811",,,
,"GB","ADN","Addlestone","Addlestone","SRY","--3-----","AF","9704",,,
,"GB","APE","Addlethopre","Addlethopre",,"--3-----","RQ","0907",,"5312N 00018E",
,"GB","ALO","Adlington","Adlington","CHE","--3-----","RL","1307",,"5318N 00208W",""
,"GB","ADL","Adlington","Adlington","LAN","--3-----","AF","9511",,,
,"GB","ADO","Admaston","Admaston","TFW","--3-----","RQ","0907",,"5243N 00233W",
,"GB","JDV","Adversane","Adversane","WSX","-----6--","RL","1201",,"5059N 00028W",
,"GB","AKS","Adwick le Street","Adwick le Street","DNC","--3--6--","RL","0607",,"5334N 00111W",
,"GB","AGH","Aghadowey","Aghadowey","CLR","--3-----","RL","0207",,"5501N 00640W",
,"GB","ZHG","Ahoghill","Ahoghill","ANT","-----6--","RQ","0907",,"5484N 00636W",
,"GB","AWR","Ailsworth","Ailsworth","CAM","--3-----","AF","9704",,,
,"GB","AIN","Aintree","Aintree","LIV","--3-----","AF","1401",,"5328N 00256W",""
,"GB","AMR","Aird Ma Ruibhe","Aird Ma Ruibhe","AGB","1-3-----","AA","0701",,"5742N 00711W",
,"GB","ADM","Aird Mhor (Ardmhor)","Aird Mhor (Ardmhor)","ELS","1-3-----","AA","0701",,"5701N 00725W",
,"GB","AIR","Airdrie","Airdrie","NLK","--3-----","AF","1401",,"5551N 00359W",""
,"GB","AII","Airlie","Airlie","ANS","--3-----","RL","1401",,"5638N 00306W",""
,"GB","AIH","Airth","Airth","FAL","--3-----","RL","1307",,"5604N 00346W",
,"GB","AIT","Aith","Aith","ZET","1-3-----","AA","0701",,"6017N 00123W",
,"GB","AOF","Alba Oil Field","Alba Oil Field",,"------7-","RQ","1101",,"5804N 00104E",
,"GB","ABO","Albourne","Albourne","WSX","--3-----","RL","0201",,"5056N 00011W",
,"GB","ABI","Albrighton","Albrighton","SHR","--3-----","RQ","1001",,"5238N 00216W",
,"GB","AIG","Albrighton","Albrighton","SHR","--3-----","RL","1301",,"5245N 00245W",
,"GB","ACS","Alcester","Alcester","WAR","--3-----","AF","9511",,,
,"GB","ALY","Alconbury","Alconbury","CAM","--34----","AF","9511","AYH",,
,"GB","AWO","Alconbury Weston","Alconbury Weston","CAM","--3-----","RL","1301",,"5221N 00016W",
,"GB","ABH","Aldborough","Aldborough","NFK","--3-----","RL","0701",,"5252N 00115E",
,"GB","ADB","Aldbourne","Aldbourne","WIL","--3-----","AF","9907",,,
,"GB","ALU","Aldbury","Aldbury","HRT","--3-----","RL","0201",,"5148N 00036W",
,"GB","AOU","Aldebourne","Aldebourne","WIL","--3-----","RL","0901",,"5128N 00137W",
,"GB","ALB","Aldeburgh","Aldeburgh","SFK","1-3-----","AF","9811",,,
,"GB","ALH","Aldenham","Aldenham","HRT","--3--6--","AQ","0601",,"5140N 00021W",
,"GB","ALE","Alderley Edge","Alderley Edge","CHE","--3-----","AF","1307",,,""
,"GB","ALR","Aldermaston","Aldermaston","WBK","--3-----","AF","0507",,"5122N 00109W",""
,"GB","AER","Alderminster","Alderminster","WAR","--3-----","RL","0701",,"5208N 00140W",
,"GB","GSR","Aldersgate","Aldersgate","LND","1-3-----","RL","1401",,"5131N 00005W",
,"GB","ALD","Aldershot","Aldershot","HAM","--3-----","AF","9511",,,
,"GB","ADH","Aldham","Aldham","ESS","--3-----","RL","0701",,"5154N 00047E",
,"GB","ADT","Aldington","Aldington","KEN","--3--6--","RQ","0607",,"5105N 00056E",
,"GB","ADG","Aldridge","Aldridge","WLL","--3-----","AF","1401",,"5236N 00155W",""
,"GB","AW6","Aldworth","Aldworth","WBK","--3-----","RL","1501",,"5130N 00112W",
,"GB","ALX","Alexandria","Alexandria",,"--3-----","AF","0212",,"5559N 00436W",
,"GB","AFO","Alford","Alford","ABD","--3-----","RL","0701",,"5714N 00243W",""
,"GB","ABX","Alford","Alford","LIN","--3-----","RL","0201",,"5315N 00011E",
,"GB","ALF","Alfreton","Alfreton","DBY","--3-----","AF","9511",,,
,"GB","AFT","Alfriston","Alfriston","ESX","--3-----","RL","1101",,"5048N 00009E",""
,"GB","ASE","Allestree","Allestree","DBY","--3-----","AF","9907",,,
,"GB","KK6","Allington","Allington","KEN","--3-----","RL","1301",,"5117N 00031E",
,"GB","GTG","Allington","Allington","LIN","--3-----","RL","0901",,"5256N 00043W",
,"GB","ALL","Alloa","Alloa","CLK","123-----","AA","0701",,"5607N 00347W",""
,"GB","AL2","Almeley","Almeley","HEF","--3-----","RL","1801",,"5209N 00259W",
,"GB","AOY","Almondsbury","Almondsbury","SGC","--3-----","RL","0701",,"5133N 00234W",
,"GB","ASS","Alness","Alness","HLD","-23-----","RL","0701",,"5742N 00415W",
,"GB","ALM","Alnmouth","Alnmouth","NBL","1-3-----","AF","9811",,,
,"GB","ALW","Alnwick","Alnwick","NBL","--3-----","AF","9511",,,
,"GB","APN","Alperton","Alperton","BEN","--3--6--","RL","0507",,"5132N 00017W",
,"GB","APH","Alphington","Alphington","DEV","--3-----","RL","1401",,"5042N 00331W",""
,"GB","NAD","Alresford","Alresford",,"-----6--","RL","1107",,,
,"GB","ARW","Alrewas","Alrewas","STS","--3-----","RL","0901",,"5243N 00144W",
,"GB","ALG","Alsager","Alsager","CHE","--3-----","AF","1307",,,""
,"GB","ALS","Alston","Alston","CMA","--3-----","AF","9511",,,
,"GB","AHM","Altham","Altham","LAN","--3-----","RL","0201",,"5347N 00220W",
,"GB","ALP","Althorpe","Althorpe","NLN","1-3-----","RL","1301",,"5335N 00044W",
,"GB","ALN","Alton","Alton","HAM","--3-----","AF","9511",,,
,"GB","ALQ","Alton","Alton","STS","--3-----","RL","1301",,"5258N 00153W",
,"GB","ACM","Altrincham","Altrincham","TRF","--3-----","AF","1401",,"5323N 00221W",""
,"GB","ALA","Alva","Alva","CLK","--3-----","AF","0507",,"5609N 00348W",""
,"GB","AVH","Alvechurch","Alvechurch","WOR","--3-----","RL","1301",,"5220N 00157W",
,"GB","AVL","Alveley","Alveley","SHR","1-------","AF","9704",,,
,"GB","ALV","Alveston","Alveston","SGC","--3-----","AF","0501",,"5135N 00231W",""
,"GB","ALT","Alyth","Alyth","PKN","--3-----","RL","0701",,"5637N 00313W",
,"GB","AMG","Ambergate","Ambergate","DBY","-23-----","AF","9704",,,
,"GB","AMB","Amble","Amble","NBL","1-------","AF","9511",,,
,"GB","AML","Ambleside","Ambleside","CMA","1-3-----","AF","9811",,,
,"GB","AME","Amersham","Amersham","BKM","--3-----","AF","9511",,,
,"GB","AMS","Amesbury","Amesbury","WIL","--3-----","AF","9704",,,
,"GB","AMW","Amlwch","Amlwch","AGY","123-----","AA","0701",,"5325N 00421W",""
,"GB","AMM","Ammanford","Ammanford","CMN","--3-----","AF","1401",,"5148N 00400W",""
,"GB","AM9","Ampfield","Ampfield","HAM","--3-----","RL","1607",,"5100N 00125W",
,"GB","AMP","Ampthill","Ampthill","CBF","--3-----","RL","1307",,"5202N 00030W",""
,"GB","ANA","Anasuria","Anasuria","SCT","1-----7-","RQ","0401",,"5715N 00048E",
,"GB","AN2","Ancaster","Ancaster","LIN","-23-5---","RL","1201",,"5258N 00032W",
,"GB","AN9","Anderton","Anderton","CHW","--3-----","RL","1601",,"5316N 00232W",
,"GB","AVR","Andover","Andover","HAM","--34----","AF","9511","ADV",,
,"GB","ADV","Andoversford","Andoversford","GLS","--3-----","RL","0901",,"5152N 00157W",
,"GB","VLY","Anglesey","Anglesey","AGY","---4----","RL","0907",,"5315N 00432W",
,"GB","ANB","Anlaby","Anlaby",,"--3-----","RL","0307",,"5344N 00026W",
,"GB","ANG","Annalong","Annalong","NYM","1-3-----","AA","0701",,"5406N 00554W",""
,"GB","ANN","Annan","Annan","DGY","123-----","AA","0701",,"5459N 00316W",""
,"GB","ANE","Annesley","Annesley","NTT","--3-----","RQ","0901",,"5302N 00114W",
,"GB","ANW","Annesley Woodhouse","Annesley Woodhouse","NTT","-23-----","AF","9704",,,
,"GB","ANP","Annfield Plain","Annfield Plain","DUR","--3-----","RL","1301",,"5451N 00144W",
,"GB","ANS","Anstruther","Anstruther","FIF","1-3-----","AA","0701",,"5613N 00242W",
,"GB","AW3","Ansty","Ansty","WAR","---4----","RL","1407",,"5225N 00124W",
,"GB","ATY","Ansty","Ansty","WSX","--3--6--","RL","0601",,"5100N 00010W",
,"GB","ANT","Antrim","Antrim","ANT","--3-----","AF","9511",,,
,"GB","AYB","Apperley Bridge","Apperley Bridge",,"-----6--","RL","1107",,,
,"GB","API","Appin","Appin","AGB","1-3-----","RL","0701",,"5634N 00521W",
,"GB","AZV","Appleby","Appleby","CMA","--3-----","RL","0201",,"5434N 00229W",
,"GB","AP2","Appleby","Appleby","NLN","--3-----","RL","2001",,"5337N 00034W",
,"GB","APS","Applecross","Applecross","HLD","1-------","RL","0901",,"5723N 00548W",
,"GB","APP","Appledore","Appledore",,"1-------","AF","0212",,"5103N 00412W",
,"GB","APL","Appleton","Appleton","OXF","--3-----","AF","9704",,,
,"GB","APT","Appleton Thorn","Appleton Thorn","CHW","--3-----","RL","1401",,"5320N 00232W",""
,"GB","ABR","Appley Bridge","Appley Bridge","LAN","--3-----","AF","9511",,,
,"GB","AOE","Arboe (Ardboe)","Arboe (Ardboe)","CKT","--3-----","RL","0701",,"5438N 00633W",
,"GB","ARB","Arbroath","Arbroath","ANS","1-------","AF","1401",,,""
,"GB","DBG","Ardbeg","Ardbeg",,"1-------","RQ","0901",,"5538N 00606W",
,"GB","AET","Ardentinny","Ardentinny","AGB","1-------","RL","0901",,"5602N 00454W",
,"GB","ARS","Ardersier","Ardersier","HLD","--3-----","AF","9511",,"5734N 00402W",
,"GB","ADF","Ardfern","Ardfern","AGB","1-3-----","AA","0701",,"5611N 00532W",
,"GB","AGL","Ardglass","Ardglass","DOW","1-3-----","AA","0701",,"5416N 00537W",
,"GB","AGU","Ardgour","Ardgour","HLD","1-3-----","AA","0701",,"5643N 00515W",
,"GB","ADK","Ardkeen","Ardkeen","DOW","1-3-----","RQ","0907",,"5425N 00531W",
,"GB","RDY","Ardley","Ardley","OXF","-23-----","RL","0701",,"5156N 00113W",
,"GB","AMH","Ardmaleish","Ardmaleish","AGB","1-3-----","AA","0701",,"5552N 00505W",
,"GB","GIG","Ardminish, Gigha Island","Ardminish, Gigha Island","AGB","1-3-----","AA","0701",,"5540N 00544W",
,"GB","AGW","Ardnagowan","Ardnagowan","AGB","--3-----","RQ","0907",,"5612N 00503W",
,"GB","AMN","Ardnamurchan","Ardnamurchan","HLD","1-------","RL","0901",,"5641N 00605W",
,"GB","ASG","Ardrishaig","Ardrishaig","AGB","1-------","AF","1401",,"5601N 00527W",""
,"GB","ARD","Ardrossan","Ardrossan","NAY","1-------","AF","1401",,"5537N 00449W",""
,"GB","ADE","Ardsley East = Ardsley","Ardsley East = Ardsley","LDS","--3-----","RL","1401",,"5343N 00132W",""
,"GB","ARV","Ardveenish","Ardveenish","ELS","1-3-----","AA","0701",,"5700N 00724W",
,"GB","MDI","Ardwick","Ardwick","MAN","1-------","RQ","0901",,,
,"GB","DYN","Ardyne","Ardyne","AGB","1-------","RL","0901",,"5552N 00502W",
,"GB","GYL","Argyll","Argyll",,"1-------","RQ","0901",,"5609N 00248E",
,"GB","AGO","Arinagour","Arinagour","AGB","1-3-----","AA","0701",,"5637N 00632W",""
,"GB","ARG","Arisaig","Arisaig","HLD","123-----","AA","0701",,"5654N 00551W",
,"GB","AHO","Arkholme","Arkholme","LAN","--3-----","RL","0407",,"5408N 00238W",
,"GB","ASY","Arlesey","Arlesey","CBF","--3-----","RL","1307",,"5200N 00015W",""
,"GB","AEY","Arley","Arley","WAR","--3-----","AF","9704",,,
,"GB","ALI","Arlington","Arlington","GLS","1-------","RL","0901",,"5145N 00150W",
,"GB","ARE","Armadale","Armadale","WLN","--3-----","AF","0701",,"5554N 00342W",""
,"GB","AMD","Armadale, Isle of Skye","Armadale, Isle of Skye","HLD","1-3-----","AA","0701",,"5703N 00554W",
,"GB","ARM","Armagh","Armagh","ARM","--3-----","AF","9511",,,
,"GB","ANH","Arminghall","Arminghall","NFK","--3-----","RL","0701",,"5235N 00119E",
,"GB","ARI","Armitage","Armitage","STS","--3-----","AF","9511",,,
,"GB","ATP","Armthorpe","Armthorpe","DNC","--3-----","RL","0901",,"5232N 00103W",
,"GB","ARN","Arnesby","Arnesby","LEC","--3-----","AF","9804",,,
,"GB","RAA","Arnish","Arnish","HLD","--3-----","RL","0501",,"5727N 00606W",
,"GB","ARO","Arnold","Arnold","NTT","--3-----","AF","9811",,,
,"GB","NAR","Arran","Arran","NAY","1-------","RL","0901",,"5535N 00517W",
,"GB","ARR","Arrington","Arrington","CAM","1-------","AF","9704",,,
,"GB","AOH","Arrochar","Arrochar","AGB","--3-----","RL","1407",,"5612N 00444W",
,"GB","ATG","Arthog","Arthog","GWN","--3-----","RQ","0907",,"5242N 00401W",
,"GB","ART","Artigarvan","Artigarvan","STB","--3-----","AF","0212",,"5451N 00724W",
,"GB","ARU","Arundel","Arundel","WSX","--3-----","AF","9511",,,
,"GB","ASC","Ascot","Ascot","WNM","--3-----","AF","0507",,"5124N 00040W",""
,"GB","AQO","Ash","Ash","KEN","--3-----","AF","9704",,,
,"GB","AHV","Ash Vale","Ash Vale","SRY","--3-----","RL","0201",,"5115N 00043W",
,"GB","AHP","Ashampstead","Ashampstead","WBK","--3-----","RQ","0607",,"5128N 00111W",
,"GB","ABK","Ashbocking","Ashbocking","SFK","--3--6--","RQ","1001",,"5209N 00110E",
,"GB","ASH","Ashbourne","Ashbourne","DBY","--3-----","AF","9511",,,
,"GB","ABU","Ashburton","Ashburton","DEV","--3-----","RL","0701",,"5031N 00345W",""
,"GB","ADZ","Ashby de la Zouch","Ashby de la Zouch","LEC","--3-----","AF","0212",,"5245N 00128W",
,"GB","ACU","Ashchurch","Ashchurch","GLS","-23-----","RL","0701",,"5200N 00206W",
,"GB","AS6","Ashcott","Ashcott","SOM","--3-----","RL","1401",,"5107N 00248W",
,"GB","AHL","Asheldham","Asheldham","ESS","--3-----","RQ","0901",,"5140N 00051E",
,"GB","ASD","Ashford","Ashford","KEN","--3-----","AF","9511","QDH",,
,"GB","ASF","Ashford","Ashford","SRY","--3-----","AF","9811",,,
,"GB","AST","Ashington","Ashington","NBL","--3-----","AF","9704",,,
,"GB","AHG","Ashington","Ashington","SOM","--3-----","RL","0701",,"5059N 00238W",
,"GB","AGR","Ashley","Ashley","CAM","--3-----","RL","0307",,"5213N 00029E",
,"GB","HA2","Ashley","Ashley","HAM","1-3-----","RL","1401",,"5104N 00127W",
,"GB","AS9","Ashley","Ashley","STS","--3-----","RL","1307",,"5256N 00222W",
,"GB","AHE","Ashtead/London","Ashtead/London","SRY","--3-----","RL","0201",,"5119N 00019W",
,"GB","AHT","Ashton","Ashton","CHW","--3-----","RL","1307",,"5313N 00244W",""
,"GB","ASM","Ashton in Makerfield","Ashton in Makerfield","SHN","--3-----","AF","1401",,"5329N 00239W",""
,"GB","AKY","Ashton Keynes","Ashton Keynes","WIL","--3-----","RL","0701",,"5138N 00156W",""
,"GB","ASL","Ashton under Lyne","Ashton under Lyne","TAM","--3-----","AF","1401",,"5330N 00206W",""
,"GB","AHS","Ashurst","Ashurst","HAM","--3-----","RL","1401",,"5053N 00131W",
,"GB","AWA","Ashwater","Ashwater","DEV","--3-----","RL","1401",,"5043N 00417W",""
,"GB","ASW","Ashwell","Ashwell","LEC","1-------","AF","9704",,,
,"GB","AWP","Ashwellthorpe","Ashwellthorpe","NFK","--3-----","RL","1301",,"5232N 00111E",
,"GB","AIF","Askam In Furness","Askam In Furness","CMA","--3-----","RQ","0907",,"5411N 00313W",
,"GB","ARK","Askern","Askern","DNC","--3-----","RL","1401",,"5337N 00108W",""
,"GB","ASQ","Askham","Askham","CMA","--3-----","RL","0201",,"5436N 00247W",
,"GB","ALC","Aslacton","Aslacton","NFK","--3-----","RL","1207",,"5228N 00110E",
,"GB","ASP","Aspall","Aspall","SFK","--3-----","RL","1307",,"5214N 00110E",
,"GB","AXP","Aspatria","Aspatria","CMA","-23-----","RL","0207",,"5445N 00320W",
,"GB","APU","Aspull","Aspull","MAN","--3-----","RL","1307",,"5334N 00234W",
,"GB","ATX","Astley","Astley","WOR","--3-----","RQ","1007",,"5218N 00219W",
,"GB","AAB","Astley Abbotts","Astley Abbotts","SHR","--3-----","RQ","0901",,"5234N 00226W",
,"GB","2AB","Aston","Aston","BIR","--3-----","RL","1307",,"5230N 00153W",
,"GB","ASO","Aston","Aston","HRT","--3-----","AF","9704",,,
,"GB","AON","Aston","Aston","ROT","--3--6--","RQ","1401",,,""
,"GB","ASN","Aston","Aston","WOK","--3-----","AF","0507",,"5133N 00053W",""
,"GB","AOW","Aston Cantlow","Aston Cantlow","WAR","--3-----","RL","0701",,"5214N 00148W",
,"GB","ATN","Aston Clinton","Aston Clinton","BKM","--3-----","AF","9704",,,
,"GB","ASV","Aston Somerville","Aston Somerville","WOR","--3-----","AF","1401",,"5202N 00156W",""
,"GB","ATM","Atcham","Atcham","SHR","--3-----","RL","0901",,"5241N 00240W",
,"GB","ATF","Athelstaneford","Athelstaneford","ELN","--3-----","RQ","0901",,,
,"GB","ATA","Athena FPSO","Athena FPSO",,"------7-","RL","1407",,"5840N 00057W",
,"GB","ATH","Atherstone","Atherstone","WAR","--3-----","AF","1101",,"5234N 00133W",""
,"GB","ATR","Atherton","Atherton","WGN","--3-----","AF","1401",,"5331N 00230W",""
,"GB","ATT","Attenborough","Attenborough","NTT","-23-----","AF","9704",,,
